url,title,address,datePosted,price,propertyType,bedrooms,bathrooms,description,utilities,parking,aggreementType,petFriendly,size,furnished,appliances,a/c,outdoorSpace,amenities
https://www.kijiji.ca/v-apartments-condos/markham-york-region/1-bedroom-apartment-in-basement-for-rent/1687788418,1 bedroom apartment in basement for rent,"Richmond Hill, ON L4C 2W2",2024-03-10T04:21:54.000Z,"$1,150",Basement,Bedrooms: 1,Bathrooms: 1,"One basement apartment in semi-detached house,intersection is majormac and bayview,very quiet community,separate entrance;close to primary school,go train and supermarkets.good for single or couple tenant.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,800,Yes,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/2-bedroom-furnished-legal-basement-rent-dixie-rd-bovaird-dr/1687787473,2 Bedroom Furnished “LEGAL” Basement rent Dixie Rd. & Bovaird Dr,"Brampton, ON L6R 1B5",2024-03-10T03:58:59.000Z,"$2,000",Basement,Bedrooms: 2,Bathrooms: 1,"FAMILIES ONLY, max 4 members
Located near all amenities- walking distance to schools (elementary and high school), grocery stores, bus stops, hospital, etc.
-Kitchen area with clear separation from Family Room -Appliances Included -Good size Family Room -1 Car Parking -Separate Entrance -Located in quiet and peaceful neighborhood - Will Require ID Verification check
Please call or whatsapp 647-405-1466 for more info and to see the place.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,800,Yes,"['', 'Laundry (In Building)', '', '']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/studio-apartment-for-rent-2133-dufferin-st/1687785227,Studio Apartment for Rent-2133 Dufferin St,"Dufferin Street, York, ON",2024-03-10T03:12:07.000Z,"$1,400",Apartment,Bedrooms: Bachelor/Studio,Bathrooms: 1,Studio Apartment for Rent-2133 Dufferin St,"['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,No,600,No,"['', 'Laundry (In Building)', '', '']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/agincourt-condo-for-rent/1687784980,Agincourt condo for rent,"Scarborough, ON M1T 0A4",2024-03-10T03:07:31.000Z,"$2,400",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Luxury Condo in a prime location of Scarborough, 1 bedroom + den, north facing unit, 9 Ft ceiling. Open concept granite countertop, 1 parking, 1 locker. Super convenient steps away from Agincourt mall, shopping plaza with Walmart, No Frills, Shopper’s drug mart, eateries and Toronto public library, golf court and more. Easy access to TTC, GO train, 401/404. Please email: yan_pingz@yahoo.com for more information.","['No: Hydro', 'Yes: Heat', 'No: Water', 'No: Water']",1,Month-to-month,No,650,No,"['Laundry (In Unit)', 'Laundry (In Building)', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-spacious-two-bedroom-condo-in-north-york/1687783797,New spacious Two Bedroom Condo In North York,"Forest Manor Road, North York, ON",2024-03-10T02:45:59.000Z,"$3,000",Condo,Bedrooms: 2,Bathrooms: 2,"New 2 Bedroom and 2 Washrooms Unit With South-East View And A Large Wraparound Balcony, Laminate Flooring Throughou, Steps To Don Mills Station And Fairview Mall, Minutes To Hwy 404 And 401, North York Hospital , Steps To Fairview Mall, TTC & Subway Station , Amenities Are: Concierge, Exercise Room, Indoor Pool, Recreation Room, Security Guard, Visitor Parking. One Parking Included, Tenant Pays For Hydro","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Limited,840,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', '', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/brand-new-1-bedroom-basement-apt-available-in-the-heart-of-ajax/1687782518,Brand new 1 bedroom Basement Apt available in the heart of Ajax,"Hassard-Short Lane, Ajax, ON",2024-03-10T02:23:52.000Z,"$1,725",Basement,Bedrooms: 1,Bathrooms: 1,"Near Ajax City Hall Close to Places of worship , shops and public transport.
Preferred – either single or couple.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,800,No,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-for-rent-scarborough-markham-lawrence-ellesmere/1687779860,BASEMENT FOR RENT SCARBOROUGH MARKHAM & LAWRENCE & ELLESMERE,"Scarborough, ON M1G 1W5",2024-03-10T01:36:42.000Z,"$2,000",Basement,Bedrooms: 1 + Den,Bathrooms: 1,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/1-bedroom-basement-with-separate-entrance/1687773834,1 Bedroom Basement with separate Entrance,"6884 Postmaster Ridge, Mississauga, L5W 1C5",2024-03-10T00:09:42.000Z,"$1,500",Basement,Bedrooms: 1,Bathrooms: 1,"A brand new legal basement located in the prime area of Mississauga.
House includes beautiful living area, kitchen, bedroom, washroom, laundry
Rent : $1500 + 30% of utility bills to be paid by the tenant
Parking available
L",['Not Included'],0,1 Year,No,800,No,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/toronto-upscale-1-bedroom-apartment-air-condition/1682187096,Toronto Upscale 1 Bedroom Apartment (Air Condition),"40 Pleasant Blvd, Toronto, ON, M4T 1J9",2024-03-10T00:09:17.000Z,"$2,149",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/wilson-manor-1-bedroom-1-bathroom-apartment-for-rent/1682185416,"Wilson Manor - 1 Bedroom, 1 Bathroom Apartment for Rent","1265 Wilson, Toronto, ON, M3M 1J9",2024-03-10T00:09:14.000Z,"$2,389",Apartment,Bedrooms: 1,Bathrooms: 1,Hurry! 1 Month Free - For a limited time only | Call Today!,"['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,,602,No,"['', '', '', 'Fridge / Freezer']",No,Balcony,"['', '', '', '24 Hour Security', '', '', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/peel-towers-2-bedroom-apartment-for-rent/1659943725,Peel Towers - 2 Bedroom Apartment for Rent,"2465 Hurontario Street, Mississauga, ON, L5A 2G5",2024-03-10T00:09:13.000Z,"$2,611",Apartment,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/peel-towers-1-bedroom-apartment-for-rent/1659943768,Peel Towers - 1 Bedroom Apartment for Rent,"2465 Hurontario Street, Mississauga, ON, L5A 2G5",2024-03-10T00:09:13.000Z,"$2,283",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/l-tower:-large-1-den-condo-with-an-amazing-view-of-downtown/1684805377,L-Tower: Large 1 + Den condo with an amazing view of Downtown,"8 The Esplanade, Toronto, ON, M5E 0A6",2024-03-10T00:09:10.000Z,"$2,480",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"L-TOWER CONDO FOR RENT
Yonge St & Front St","['No: Hydro', 'No: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,No,638,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', '', '', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/665-roselawn-avenue-terrace-gardens-apartment-for-rent/1684779594,665 Roselawn Avenue - Terrace Gardens Apartment for Rent,"665 Roselawn Avenue, Toronto, ON, M5N 1L1",2024-03-10T00:09:02.000Z,"$2,519",Apartment,Bedrooms: 1,Bathrooms: 1,"Terrace Gardens is an intimate, 5-storey rental community situated in Forest Hill – one of the most desirable and sought-after neighbourhoods in the city. This area is known as one of the best school districts in Toronto – with several exceptional schools nearby, for every stage of education. But schools are just one of this neighbourhood's many strengths. Your home is located close to parks and is just steps from the extensive Beltline Nature Trail. All the shopping and entertainment you could want awaits you only minutes away at Yonge and Eglinton. The TTC stops outside your door and Eglington subway station is close by. You've also got easy access to Allen Road and Highway 401.",['Not Included'],0,1 Year,,689,No,"['', '', '', 'Fridge / Freezer']",No,,"['', '', '', '', '', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/evans-apartments-2-bdrm-available-at-625-evans-avenue-etobico/1684775895,"Evans Apartments - 2 Bdrm available at 625 Evans Avenue, Etobico","625 Evans Avenue, Etobicoke, ON, M8W 2W5",2024-03-10T00:08:45.000Z,"$2,815",Apartment,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-1bedroombrand-new-never-lived-in-condo-in-north-york-for-rent/1687772417,"1+1BedroomBRAND NEW, NEVER LIVED IN condo in North York for RENT","McMahon Dr, North York, ON",2024-03-09T23:51:34.000Z,"$2,900",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"1+1 bedroom BRAND NEW, NEVER LIVED IN BEFORE luxurious condominium in North York, minutes walk from Bessarion subway station! Next to Ikea, Canadian Tire, highway, park & shopping mall!
693 sqft total area, with living room and 1 bedroom + 1 den, with parking space and locker, on the 9th floor. Move in ready on May 12th, 2024
Unit includes:
- Balcony with lights, radiant ceiling heater, composite wood decking
- All kitchen appliances such as dish washer, fridge, stove, designer cabinetry, and more
- Washing machine and dryer in the unit
- Tall 9 feet ceiling height
Amenities is a 80,000 sq ft mega club:
- Touchless car wash station
- Full size basketball court
- Golf putting
- Outdoor fitness zone
- Billiards lounge
- Bowling lounge
- Lawn bowling
- Tennis court
- Swimming pool
- BBQ Lounge
- Yoga Studio
- Fitness Gym
- Golf Simulator Room",['Not Included'],1,1 Year,Yes,693,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/159-dundas-street-east-1-bedroom-condo-for-rent/1687770589,159 Dundas Street East - 1 Bedroom Condo For Rent,"Dundas Street East, Toronto, ON",2024-03-09T23:27:27.000Z,"$2,400",Condo,Bedrooms: 1,Bathrooms: 1,"Well situated """"Pace Condo"""" offers a 1-bedroom unit with an uninterrupted southwest view of downtown Toronto. This well-designed suite has an open-concept design that maximizes space and functionality. Floor-to-ceiling windows, kitchen featuring granite countertops and high end built-in appliances. Enjoy the impressive amenities and the convenience of a concierge service. Located in proximity to TMU (Ryerson) University, this residence allows for a leisurely walk to Eaton Center and TTC subway, with a streetcar stop right at your doors.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Limited,650,No,"['Laundry (In Unit)', '', '', '']",Yes,Balcony,"['', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', '', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/charming-1-bedroom-den-condo-in-the-heart-of-toronto/1687768312,Charming 1 Bedroom + Den Condo in the Heart of Toronto,"Adelaide St W, Toronto, ON",2024-03-09T22:58:39.000Z,"$2,600",Condo,Bedrooms: 1 + Den,Bathrooms: 1,Charming 1 Bedroom + Den Condo in the Heart of Toronto's Financial District,"['No: Hydro', 'No: Heat', 'Yes: Water', 'Yes: Water']",1,Month-to-month,Limited,650,Yes,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-2-bedroom-2-bath-condo-w-parking-locker/1681812492,Scarborough 2 Bedroom 2 bath Condo w parking & locker,"1 Falaise Road, Scarborough, ON",2024-03-09T22:45:30.000Z,"$2,900",Condo,Bedrooms: 2,Bathrooms: 2,"Students and newcomers welcome.
2 Bedroom 2 bath Condo
Modern kitchen w stainless appliance, stone counters
Private Balcony w views of the surrounding trees.
Near Guildwood Go,401, schools, Starbucks, Tim Hortons, Shoppers Drug Mart, Liquor Store & Beer Store to complete The Dream.
1 Underground Parking and 1 Storage Locker included.
Tenant pays Hydro and Tankless Hwt $45+Hst.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Limited,830,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['', '', '', '', '', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-upper-beach-800-s-f-porch-garden-and-pkg/1684741992,"1 bdrm. Upper Beach, 800 s.f., porch, garden and pkg","Toronto, ON M4E 2V7",2024-03-09T22:45:29.000Z,"$2,695",Apartment,Bedrooms: 1,Bathrooms: 1,"Renovated / restored 1880’s Victorian house located in Upper Beaches (formerly Village of East Toronto). 1st floor one bedroom suite with private garden entry through your own 400 s.f. garden. 700 s.f. open plan plus 100 s.f. covered Victorian entry verandah overlooking garden to the south. Spacious 10’ high interior with kitchen island, bedroom (suits double bed), bathroom, ensuite laundry, dining and living areas. Hardwood flooring throughout. Original 1800’s mouldings, trim, period double French entry doors, and stained glass. Soundproofed walls and ceiling. All electrical, plumbing, heating, ductwork, and windows updated. Southern exposure. Parking for a small car. With entry porch and bedroom being 70 feet from sidewalk, it is quite quiet private place in a garden.",['Not Included'],1,1 Year,No,800,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['', '', '', '', 'Bicycle Parking', '', '']"
https://www.kijiji.ca/v-apartments-condos/markham-york-region/fully-furnished-lower-level-in-new-maple-bathurst-rutherford/1687765298,Fully Furnished Lower Level in New Maple (Bathurst/Rutherford),"Chaiwood Ct, Maple, ON L6A 0W1",2024-03-09T22:24:23.000Z,"$1,790",Basement,Bedrooms: Bachelor/Studio,Bathrooms: 1,"Open concept, fully furnished lower level available for rent in the sought-after New Maple area (Bathurst & Rutherford) in Vaughan.
Wonderful location in a very family-friendly neighborhood, close to shopping plazas, restaurants, banks, schools, and transit.
- Spacious and bright living/dining room area with a 65’ TV, couches, dining table, and chairs.
Bright kitchen with stainless steel appliances.
- Open-concept bedroom area with bed, mattress, dresser, and nightstand.
- 1 car parking available (on the right side of the driveway) with entrance through the garage.
- 1 3-piece washroom with a large glass-door shower.
- Enjoy separate in-unit laundry and storage space.
- Upgraded light fixtures and pot lights throughout.
- Rent: $1790/month + 35% utilities (water, electricity, gas, internet).
The property is currently vacant and move-in ready (March 15 or April 1).
Applicants must be able to provide first and last month's rent, credit score reports, income verification, and references.",['Not Included'],1,1 Year,Limited,900,Yes,"['Laundry (In Unit)', '', '', '']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-basement-apartment/1687764205,2 bedroom basement apartment,"Drewry Ave at Norwin St, Toronto, M2M",2024-03-09T22:11:58.000Z,"$2,400",Basement,Bedrooms: 2,Bathrooms: 1,"Spacious newly renovated two bedroom basement apartment with in unit laundry. Great location, 1 minute walk to the bus stop, 7 minutes from finch station.
$2400 a month + 1/3rd of utilities",['Not Included'],1,1 Year,Limited,650,No,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/bowmanville-walk-out-basement-apartment/1687763362,Bowmanville- Walk-out basement apartment,"Stephens Gulch Dr, Bowmanville, ON L1C 5L2",2024-03-09T22:02:38.000Z,"$1,800",Basement,Bedrooms: 1,Bathrooms: 1,"SERIOUS INQUIRIES ONLY. READ FULL DESCRIPTION. Suitable for Single mature professional or retiree. This basement apartment is bright and spacious and located in a quiet neighborhood. The galley kitchen comes with a full size fridge, double granite sink, separate filtered water faucet, double burner induction cooktop, air fryer, plenty of storage. There's an enclosed storage area, off the kitchen that's suitable to hang coats and store shoes and boots. The bedroom will accommodate a queen bed, dresser and nightstand. It has built-in storage shelves, a walk-in closet, south facing egress window. The spacious bathroom is accessed through a sliding door and has deep storage shelves, a heated floor, a hotel style towel rack, a humidity sensing exhaust fan and a spacious shower with built-in niche and a rainhead/handheld combination fixture. The unit has a patio area with chairs included. The homeowner lives in the house. Use of the backyard is shared with the homeowner.
Utilities and internet are included.
If you are interested, please provide some personal information when you contact me. Thank you.
Have a great day!","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,750,No,"['', 'Laundry (In Building)', '', '']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-basement-in-a-raised-bungalow-in-north-york-for-may-1st/1687760542,1 BDRM basement in a raised bungalow in North York for May 1st.,"Toronto, ON M3H",2024-03-09T21:32:33.000Z,"$1,200",Basement,Bedrooms: 1,Bathrooms: 1,"One bedroom basement apartment in a corner house with a separate entrance and a fenced yard. Close to amenities, TTC and York university. Includes heat, Hydro, water, central AC and Wi-Fi.
The unit has a gas stove, a standup shower and limited closet space without parking.
Available May 1 at $1200./month inclusive.
Single occupancy only please
( one person )","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Limited,600,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/basement-for-rent/1687760319,Basement for Rent,"Canary Cl, Brampton, ON L6X",2024-03-09T21:29:53.000Z,"$2,000",Basement,Bedrooms: 2,Bathrooms: 1,"2 bedroom, 1 bath basement available for rent starting April 1, 2024. With separate side entrance, lots of natural light, and storage. 1 parking spot included.
Looking for:
- pure vegetarian & no pet
- preferably looking for a family or working professionals (2-3ppl max)
Location:
- intersection of Williams Parkway & Elbern Markell Dr.
- 5 min drive to to Mount Pleasant GO station
- walking distance to elementary school (JK to 8), grocery & shopping plaza, and bus stops",['Not Included'],1,1 Year,No,900,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/brand-new-condo-1-bed-den-for-rent-in-burlington/1687755426,Brand New Condo (1 Bed+ Den) For Rent in Burlington!,"Dakota Common, Burlington, ON",2024-03-09T20:40:24.000Z,"$2,350",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Brand New Beautiful 1+1 Bed + 1 Bath Modern With Open Concept Layout In The Newest Buildings In Burlington; Quartz Kitchen Counters; Balcony & 1 Underground Parking. Open Dbl Height Luxurious Lobby With Concierge; Party Rm & Games Area, Sep Dining/Meeting Room With Kitchenette & Private Outdoor Terrace; Pet Spa; Fully Equipped Fitness Center With Yoga Space; Change Rooms With Co-Ed Sauna And Steam Rooms; Outdoor Rooftop Pools With Lounge & Outdoor Bbq Area!",['Not Included'],1,1 Year,Yes,648,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-apartment-for-rent-yonge-eglinton/1687754754,Two bedroom apartment for rent Yonge-Eglinton,"Toronto, ON M4P 1M1",2024-03-09T20:33:39.000Z,"$2,700",Apartment,Bedrooms: 2,Bathrooms: 1,"Large two bedroom apartment with balcony available May 1st. Rent $2,700/month plus hydro. Renovated kitchen with dishwasher. Primary bedroom with walk-in closet. Located a short walk from the Yonge-Eglinton subway and future LRT stops. Laundry facilities in the building open 24 hours. Underground parking available at extra cost.
Please call 647 522 0176 to arrange for a viewing. No calls after 8pm.
Photos are of comparable units.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,No,815,No,"['', 'Laundry (In Building)', 'Dishwasher', 'Fridge / Freezer']",No,Balcony,"['', '', '', '', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/spacious-1-bedroom-basement-available-for-rent/1687752760,Spacious 1 Bedroom Basement Available for Rent,"Vickerman Way, Milton, ON L9T",2024-03-09T20:14:22.000Z,"$1,650",Basement,Bedrooms: 1,Bathrooms: 1,spacious basement available for rent,['Not Included'],1,1 Year,No,900,Yes,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/lease:dundas-mutual-brand-new-2bed-media-corner-unit/1687752362,Lease:Dundas / Mutual Brand New 2bed media corner unit,"69 Mutual Street, Toronto, ON",2024-03-09T20:10:18.000Z,"$2,700",Condo,Bedrooms: 2,Bathrooms: 2,FOR LEASE: Dundas / Mutual Brand New 2bed +media corner unit in DT TORONTO,['Not Included'],0,1 Year,No,701,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', '', 'Concierge', '24 Hour Security', '', '', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bed-apartment-for-rent-yonge-eglinton/1687751880,One bed apartment for rent Yonge-Eglinton,"Toronto, ON M4P 1M1",2024-03-09T20:05:54.000Z,"$1,950",Apartment,Bedrooms: 1,Bathrooms: 1,"Large one bedroom apartment available April 1st. Rent $1,950/month plus hydro. Located a short walk from the Yonge-Eglinton subway and future LRT stops. Laundry facilities in the building open 24 hours. Underground parking available at extra cost.
Please call 647 522 0176 to arrange for a viewing. No calls after 8pm.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,No,615,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",No,,"['', '', '', '', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/basement-for-rent/1687747556,BASEMENT FOR RENT,"Literacy Dr, Brampton, ON L6P",2024-03-09T19:25:35.000Z,"$1,500",Basement,Bedrooms: 1,Bathrooms: 1,"BASEMENT FOR RENT GORE ROAD/CASTLEMORE RD
2 MINUTES WALK TO NANAKSAR THATH ISHER DARBAR
1 MIN WALK TO BRAMPTON TRANSIT BUS STOP
ONE ROOM AVAILABLE IN THE BASEMENT WITH
- PRIVATE KITCHEN
-SHARED BATHROOM
-SHARED LAUNDRY
~~NO SEPARATE ENTRANCE~~
~ENTRANCE THROUGH GARAGE~
One large bedroom available in 2 room shared basement
(The other room is used by owner’s family member not by any tenants)
The main intersection is bloom drive/castlemore Road.
~~ Available from the 1st of APRIL 2024~~
Working professionals, Student girls, couple, are welcome
Call /text at +1 (647) 926-2483 for any inquiries
Thank you!",['Not Included'],1,1 Year,No,800,No,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/markham-york-region/2-bedroom-2-bath-apartment-for-rent-steps-to-ttc-subway/1687747470,2 BEDROOM 2 BATH APARTMENT FOR RENT STEPS TO TTC SUBWAY,"Millway Avenue, Vaughan, ON",2024-03-09T19:24:47.000Z,"$2,870",Apartment,Bedrooms: 2,Bathrooms: 2,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/universal-city-condos-1455-celebration-dr-pickering-for-rent/1687747188,"UNIVERSAL CITY CONDOS -1455 CELEBRATION DR, PICKERING – FOR RENT","Celebration Dr, Pickering, ON",2024-03-09T19:22:13.000Z,"$2,400",Condo,Bedrooms: 1 + Den,Bathrooms: 1.5,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/markham-york-region/2-bedroom-apartment-on-the-ttc-subway/1687746867,2 BEDROOM APARTMENT ON THE TTC SUBWAY,"Millway Avenue, Vaughan, ON",2024-03-09T19:19:07.000Z,"$2,755",Apartment,Bedrooms: 2,Bathrooms: 1,Be the first to live in this BRAND NEW 2 bed 1 bath unit available immediately in Transit City just steps to the TTC VMC Subway stop!,['Not Included'],0,1 Year,Yes,687,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-spacious-apartment-hydro-included-newer-building/1687746286,Beautiful Spacious Apartment - Hydro Included - Newer Building,"Rustic Road, North York, ON",2024-03-09T19:13:16.000Z,"$1,700",Apartment,Bedrooms: 1,Bathrooms: 1,"Very spacious self contained 1 bedroom apartment with full size windows. In the the city of Toronto, highly desirable area. Keele Lawrence Hwy 401. Don't miss this rare opportunity to live in an amazing European inspired community with Bakery, hot table, cafe, salon, shopping, groceries steps away. TTC steps away one bus to lawrence west subway station also close to UP express. Freashly painted! Hydro included! Central Air Conditioned! Maple Leaf Park across the street. Close to all major highways. Apartment currently being painted and light renovation can be shown over please call 416-248-0477
Parking $75 Extra if needed","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Limited,750,No,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/sherway-gardens/1687746072,Sherway Gardens,"Etobicoke, ON M9C 0A2",2024-03-09T19:11:29.000Z,"$2,999",Condo,Bedrooms: 2 + Den,Bathrooms: 2,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/one-bedroom-basement-near-trinity-mall/1687745730,One bedroom basement near Trinity mall,"70 Silent Pond Crescent, Brampton, ON L6V 4R6",2024-03-09T19:08:34.000Z,"$1,500",Basement,Bedrooms: 1,Bathrooms: 1,"One bedroom basment available from April 15th,2024.One bedroom, Living area,washroom and kitchen. It is really close to bus stops, walmart , dollarama and other store. Close to trinity mall and breamlea city centre.Looking for girls or couple.",['Not Included'],0,Month-to-month,No,800,No,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent-in-hamilton-near-mcmaster-university/1687744139,Apartment For Rent In Hamilton Near McMaster University,"21 Bowsprit Ave, Toronto, M9P 2Y4",2024-03-09T18:54:19.000Z,"$2,950",Apartment,Bedrooms: 2,Bathrooms: 2,"Beautiful Brand New Condo 2Bed,2Bath,walk in McMaster University ,step out Tim Hortons.it’s Available on April first 2024,",['Not Included'],1,1 Year,No,755,No,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-1-bathroom-for-rent-in-liberty-village/1687741220,2 Bedroom 1 Bathroom for Rent in Liberty Village,"30 Ordnance St, Toronto, ON M6K 0C8",2024-03-09T18:26:50.000Z,"$3,000",Condo,Bedrooms: 2,Bathrooms: 1,"2 bedroom 1 bathroom. Fully renovated. Unobstructed CN tower views - beautiful sunsets and sunrise.
Home is smart home enabled with Google Home and Google Nest.
Amenities include gym, swimming pool, sauna, party room and games rooms.
Looking to rent out in May 2024.
Rent and move in date is negotiable.","['No: Hydro', 'Yes: Heat', 'No: Water', 'No: Water']",0,1 Year,Yes,640,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
